new_order	order	seed	submitter	year	song	artist	link	submitters
4	108	5	wharf_rat	2013	Dawn	Kikagaku Moyo	https://www.youtube.com/watch?v=Lsvseli1LVA	
41	109	5	xyrix	2013	All You're Waiting For	Classixx	https://www.youtube.com/watch?v=f1hg40eIlvU	
46	110	6	aku chi	2013	Tongues (feat. Kopps)	Joywave	https://youtu.be/5SanbxtzArs	
61	111	6	alatar224	2013	Voyeur	James Blake	https://www.youtube.com/watch?v=3sXlYO3UwuI	
111	112	6	assemble_me	2013	Infancy	Be Quiet	https://youtu.be/n8As2I8SV_E	
95	113	6	Donald X.	2013	Stand on the Horizon	Franz Ferdinand	https://www.youtube.com/watch?v=YlXUNjOxzw0	
49	114	6	dryope	2013	531 KHz	Voices From The Lake	https://youtu.be/kwERghRexwg	
130	115	6	jsh	2013	Landslide	Kirin J Callinan	https://www.youtube.com/watch?v=lUTzsxmi7eo	
74	116	6	Komaitho	2013	Something More	KNOWER	https://youtu.be/PjS9FO23eVY	
8	117	6	Lemonspawn	2013	Really Don't Care (feat. Cher Lloyd)	Demi Lovato	https://youtu.be/DGfcVrU5XSY	
92	118	6	markusin	2013	In Memoriam	Haken	https://www.youtube.com/watch?v=QvqWwkjwIYM	
83	119	6	Mollo8	2013	10 A.M.	Zoé	https://youtu.be/FSIsLiF4mHw	
85	120	6	Mort	2013	Between Today and Yesterday	Amplifier	https://youtu.be/mpmqy6m3mz4	
32	121	6	nottoobad	2013	Buzzcut Season	Lorde	https://www.youtube.com/watch?v=pstVCGyaUBM	
9	122	6	pproteus	2013	New Summer	Young Galaxy	https://www.youtube.com/watch?v=foUTbkMZ2x8	
129	123	6	Sharur	2013	Counting Stars	OneRepublic	https://youtu.be/4QOkcGwjVow	
120	124	6	singletee	2013	Garasu no Hanazono	μ's	https://www.youtube.com/watch?v=LP55qNBi6pI	
57	125	6	strumphf	2013	Summertime Sadness (Live)	Miley Cyrus	https://youtu.be/93CZ6oFR8Q0?t=18	
2	126	6	SuperDuper	2013	Demons	The National	https://youtu.be/YizUQNkrfhE	
1	127	6	Valendale	2013	Aegis Cave Remix	GitchxCity	https://youtu.be/kLWDM4KEErE	
66	128	6	volfied	2013	Here Comes the Night Time	Arcade Fire	https://www.youtube.com/watch?v=bRVC4EonMrU	
96	129	6	wharf_rat	2013	Oh Sheit It's X	Thundercat	https://www.youtube.com/watch?v=AsJfFL9OuA0	
37	130	6	xyrix	2013	White Noise	Disclosure	https://www.youtube.com/watch?v=FTwCgK-zTEs	
